Kanji,Kun,On,Arti,Kata 1,Kata 2,Kata 3,URL,Peringkat frekuensi
邸,やしき,テイ,"tempat tinggal, rumah besar","邸宅【ていたく】rumah (besar), tempat tinggal, rumah besar",官邸【かんてい】kediaman resmi,公邸【こうてい】kediaman resmi,https://kanjikana.com/id/kanji/邸?jlpt=1,905
暖,"あたた.か, あたた.かい, あたた.まる, あたた.める","ダン, ノン",kehangatan,"温暖【おんだん】hangat, ringan, sedang",暖房【だんぼう】pemanasan (dalam ruangan),"暖かい【あたたかい】hangat, ringan, (panas) menyenangkan, penuh perhatian, baik, ...",https://kanjikana.com/id/kanji/暖?jlpt=1,1371
烈,はげ.しい,レツ,"bersemangat, kekerasan, marah, parah, ekstrem","猛烈【もうれつ】ganas, intens, parah, kekerasan, kuat, ...","強烈【きょうれつ】kuat, intens, parah","痛烈【つうれつ】parah, pahit, menyengat",https://kanjikana.com/id/kanji/烈?jlpt=1,1397
呪,"まじな.う, のろ.い, まじな.い, のろ.う","ジュ, シュ, シュウ, ズ","mantra, kutukan, pesona, sumpah","呪文【じゅもん】mengucapkan, pesona, mantra, kata ajaib","呪い【のろい】kutukan, ejaan","呪い【まじない】pesona, mantra, mengeja, kutukan",https://kanjikana.com/id/kanji/呪?jlpt=1,2131
遇,あ.う,グウ,"bertemu, pertemuan, wawancara, perlakukan, menghibur, menerima, menghadapi","待遇【たいぐう】perawatan, resepsi, layanan, kondisi kerja, gaji, ...","境遇【きょうぐう】keadaan seseorang, lingkungan, situasi (dalam kehidupan)","優遇【ゆうぐう】perlakuan yang menguntungkan, perhotelan, sambutan hangat, perawatan yang baik, selamat datang yang hangat",https://kanjikana.com/id/kanji/遇?jlpt=1,1343
鑑,"かんが.みる, かがみ",カン,"spesimen, ambil peringatan dari, belajar dari","印鑑【いんかん】cap, segel","年鑑【ねんかん】buku tahunan, almanak, tahunan","図鑑【ずかん】buku bergambar, buku gambar, buku referensi berilustrasi, buku panduan identifikasi, panduan lapangan",https://kanjikana.com/id/kanji/鑑?jlpt=1,1391
購,,コウ,"langganan, beli","購読【こうどく】membeli dan membaca (buku, majalah, dll.), berlangganan (termasuk langganan gratis), mengambil (mis. koran)","購買【こうばい】pengadaan, pembelian, membeli, toko sekolah, koperasi, ...","購入【こうにゅう】pembelian, beli",https://kanjikana.com/id/kanji/購?jlpt=1,945
呂,せぼね,"ロ, リョ","tulang belakang, tulang punggung","風呂【ふろ】mandi, bak mandi, kamar mandi, rumah mandi, pemandian umum, ...",お風呂【おふろ】mandi,"呂【りょ】rentang bass (dalam musik Jepang), enam nada bernomor genap dari skala kromatik kuno, Tangga nada tujuh nada gagaku Jepang mirip dengan modus Mixolydian (berkaitan dengan: re, mi, fa, so, la, ti, do)",https://kanjikana.com/id/kanji/呂?jlpt=1,2055
殊,こと,シュ,"terutama, secara luar biasa","特殊【とくしゅ】khusus, aneh, unik",特殊法人【とくしゅほうじん】perusahaan setengah pemerintah,"殊勲【しゅくん】layanan terkemuka, tindakan berjasa",https://kanjikana.com/id/kanji/殊?jlpt=1,1361
彩,いろど.る,サイ,"mewarnai, cat, rias wajah","色彩【しきさい】warna, semir","多彩【たさい】berwarna-warni, beraneka warna, berbagai, beragam, beraneka ragam, ...",油彩【ゆさい】lukisan minyak,https://kanjikana.com/id/kanji/彩?jlpt=1,1251
賭,"か.ける, かけ",ト,"berjudi, taruhan","賭ける【かける】bertaruh, mengambil risiko, memertaruhkan, berjudi","賭け【かけ】taruhan, berjudi",賭博【とばく】perjudian,https://kanjikana.com/id/kanji/賭?jlpt=1,1989
薦,すす.める,セン,"merekomendasikan, tikar, nasihat, mendorong, tawaran","推薦【すいせん】rekomendasi, rujukan, dukungan","自薦【じせん】rekomendasi diri, nominasi diri, mengajukan diri",他薦【たせん】rekomendasi (oleh orang lain),https://kanjikana.com/id/kanji/薦?jlpt=1,1082
隔,"へだ.てる, へだ.たる",カク,"mengisolasi, bergantian, jarak, pisahkan, teluk",隔週【かくしゅう】setiap dua minggu,隔たる【へだたる】menjauh,"間隔【かんかく】ruang angkasa, interval, karakter spasi, spasi putih",https://kanjikana.com/id/kanji/隔?jlpt=1,1382
唱,とな.える,ショウ,"nyanyian, mengucapkan, memanggil, berteriak","合唱【がっしょう】bernyanyi bersama, paduan suara, nyanyian ansambel, menyanyi koor","唱える【となえる】mengucapkan, membaca mantera, menangis, berteriak, mendukung, ...","合唱団【がっしょうだん】grup paduan suara, paduan suara",https://kanjikana.com/id/kanji/唱?jlpt=1,1123
序,"つい.で, ついで",ジョ,"prakata, permulaan, pesan, kedahuluan, kesempatan, secara kebetulan","秩序【ちつじょ】pesan, disiplin, keteraturan, sistem, metode","順序【じゅんじょ】pesan, urutan, prosedur","序盤【じょばん】pembukaan, tahap awal, fase awal, permulaan",https://kanjikana.com/id/kanji/序?jlpt=1,1160
尉,,"イ, ジョウ","perwira militer, sipir, orang tua laki-laki, peringkat","大尉【たいい】kapten, letnan laut, letnan penerbang","中尉【ちゅうい】letnan satu, letnan dua","一尉【いちい】kapten (JASDF, JGSDF), letnan satu (tingkat senior; JMSDF)",https://kanjikana.com/id/kanji/尉?jlpt=1,2007
俊,,シュン,"bijaksana, jenius, keunggulan","俊足【しゅんそく】kecepatan kaki, pelari cepat, kuda yang gesit, kuda cepat, orang yang sangat berbakat, ...","英俊【えいしゅん】jenius, anak ajaib","俊英【しゅんえい】keunggulan, jenius",https://kanjikana.com/id/kanji/俊?jlpt=1,1007
凶,,キョウ,"penjahat, jahat, sial, bencana","凶作【きょうさく】panen buruk, tanaman buruk","元凶【げんきょう】otoritas, tersangka utama, penyebab utama, sumber","大凶【だいきょう】nasib buruk, sangat sial",https://kanjikana.com/id/kanji/凶?jlpt=1,1673
柳,やなぎ,リュウ,pohon willow,"川柳【せんりゅう】senryu, haiku komik, puisi tujuh belas suku kata yang lucu","青柳【あおやぎ】willow hijau (yaitu yang telah bertunas), daging kerang cangkang (Mactra chinensis)",花柳【かりゅう】distrik lampu merah,https://kanjikana.com/id/kanji/柳?jlpt=1,1169
惜,"お.しい, お.しむ",セキ,"kasihan, berhemat, hemat, pelit, penyesalan","惜しむ【おしむ】berhemat, menghargai, menyesali, merasa menyesal, tidak mau, ...","惜しい【おしい】menyesal, mengecewakan, naas, berharga, sayang, ...","惜敗【せきはい】kekalahan yang disesalkan, kalah dengan selisih tipis",https://kanjikana.com/id/kanji/惜?jlpt=1,1641
恨,"うら.む, うら.めしい",コン,"penyesalan, mendendam, dendam, kebencian","恨む【うらむ】membenci, menyalahkan, mengutuk, merasa pahit terhadap","恨み【うらみ】kebencian, dendam, kepahitan, penyesalan","痛恨【つうこん】penyesalan mendalam, kesedihan besar, dukacita yang pahit",https://kanjikana.com/id/kanji/恨?jlpt=1,1877
倫,,リン,"etika, teman","倫理【りんり】etika, moral",倫理的【りんりてき】etis,"倫理学【りんりがく】etika, filsafat moral",https://kanjikana.com/id/kanji/倫?jlpt=1,1322
仰,"あお.ぐ, おお.せ, お.っしゃる, おっしゃ.る","ギョウ, コウ","terlentang, mencari, bergantung, hormat, menghormati, minum, mengambil","信仰【しんこう】iman (agama), keyakinan","仰ぐ【あおぐ】melihat ke atas, mengagumi, menghormati, meminta (misalnya, bimbingan), mencari, ...",仰向け【あおむけ】menghadap ke atas,https://kanjikana.com/id/kanji/仰?jlpt=1,1573
泰,,タイ,"damai, tenang, kedamaian, mudah, Thailand, ekstrem, berlebihan, hebat","安泰【あんたい】damai, keamanan, ketenangan","泰然【たいぜん】tenang, terdiri, teguh",泰【タイ】Thailand,https://kanjikana.com/id/kanji/泰?jlpt=1,1281
洞,ほら,ドウ,"denmark, gua, penggalian",洞窟【どうくつ】gua,"空洞【くうどう】gua, berongga, rongga","洞察【どうさつ】pemahaman, wawasan",https://kanjikana.com/id/kanji/洞?jlpt=1,1618
漫,"みだり.に, そぞ.ろ",マン,"kartun, secara tidak sengaja, tak terkendali, meskipun tidak disengaja, korup","漫画【まんが】kartun, komik, komik strip, manga","漫画家【まんがか】kartunis, artis buku komik, seniman manga, penulis manga, mangaka","放漫【ほうまん】selera humor, kelonggaran, ketidakbijaksanaan",https://kanjikana.com/id/kanji/漫?jlpt=1,1408
胆,きも,タン,"kantong empedu, keberanian, memetik, urat saraf","大胆【だいたん】tebal, online, berani","落胆【らくたん】kekecewaan, keputusasaan, kesedihan",胆石【たんせき】batu empedu,https://kanjikana.com/id/kanji/胆?jlpt=1,1449
扉,とびら,ヒ,"pintu depan, halaman judul, halaman depan","扉【とびら】pintu, gerbang, pembukaan, halaman judul",門扉【もんぴ】pintu gerbang,,https://kanjikana.com/id/kanji/扉?jlpt=1,1866
掲,かか.げる,ケイ,"menggantung (sebuah pemberitahuan), pasang, angkat, tampilan, nongkrong, terbitkan, menggambarkan","掲示【けいじ】pemberitahuan, buletin, pos, plakat","掲揚【けいよう】pengibaran (misalnya bendera), mengangkat, terbang, mendirikan","掲げる【かかげる】memasang (pemberitahuan, tanda, dll.), menggantungkan (misalnya spanduk), mengibarkan, mengangkat, menampilkan, ...",https://kanjikana.com/id/kanji/掲?jlpt=1,899
緩,"ゆる.い, ゆる.やか, ゆる.む, ゆる.める",カン,"melonggarkan, santai, kurangi, bersikaplah moderat, kemudahan","緩和【かんわ】lega, mitigasi, peredaan, relaksasi (pembatasan, ketegangan, dll.), meredakan, ...","緩やか【ゆるやか】longgar, landai, lambat, liberal","緩む【ゆるむ】menjadi longgar, melonggarkan (misalnya tali), menjadi kurang tegang, bersantai, menurunkan kewaspadaan, ...",https://kanjikana.com/id/kanji/緩?jlpt=1,933
裸,はだか,ラ,"telanjang, terbuka, sebagian berpakaian","裸【はだか】ketelanjangan, kebotakan, terbongkar, tidak memiliki uang, tidak menyembunyikan apa pun, ...","全裸【ぜんら】telanjang bulat, telanjang","裸眼【らがん】mata telanjang (yaitu tanpa kacamata, lensa kontak, dll.), penglihatan yang tidak dikoreksi, penglihatan tanpa bantuan",https://kanjikana.com/id/kanji/裸?jlpt=1,1796
鋼,はがね,コウ,baja,鉄鋼【てっこう】besi dan baja,"鋼【はがね】baja, baja pedang, pedang",製鋼【せいこう】pembuatan baja,https://kanjikana.com/id/kanji/鋼?jlpt=1,1246
噴,ふ.く,フン,"meletus, corong, mengeluarkan, membilas","噴出【ふんしゅつ】memuntahkan, mengalir deras, menyemburkan, letusan, efusi","噴火【ふんか】letusan, letusan gunung berapi",噴水【ふんすい】air mancur,https://kanjikana.com/id/kanji/噴?jlpt=1,1270
芽,め,ガ,"kuncup, tunas, tombak, kuman","発芽【はつが】perkecambahan, berkecambah, berkembang","芽【め】tunas, tembak, kuncup, cakram germinal (dalam telur)","芽生える【めばえる】bertunas, berkecambah, muncul, mulai tumbuh",https://kanjikana.com/id/kanji/芽?jlpt=1,1691
訟,,ショウ,"menggugat, menuduh","訴訟【そしょう】perkara hukum, gugatan",行政訴訟【ぎょうせいそしょう】gugatan administratif,,https://kanjikana.com/id/kanji/訟?jlpt=1,1061
砕,"くだ.く, くだ.ける",サイ,"hancurkan, istirahat, menghancurkan, familiar, populer","砕く【くだく】memecahkan, menghancurkan, menggiling (menjadi bubuk), menumbuk, memupuskan, ...","砕ける【くだける】memecahkan, rusak, dihancurkan, runtuh, remuk, ...",火砕流【かさいりゅう】arus piroklastik,https://kanjikana.com/id/kanji/砕?jlpt=1,1579
叔,,シュク,"paman, pemuda",叔父【おじ】paman,叔母【おば】bibi,,https://kanjikana.com/id/kanji/叔?jlpt=1,1950
茂,しげ.る,モ,"terlalu tumbuh, tumbuh lebat, berlimpah","茂る【しげる】tumbuh lebat, berdaun lebat, merajalela, bersantai, mewah","生い茂る【おいしげる】tumbuh lebat, ditumbuhi, berkembang, tumbuh berlimpah","茂み【しげみ】semak belukar, semak, hutan sekunder",https://kanjikana.com/id/kanji/茂?jlpt=1,1188
帳,とばり,チョウ,"buku catatan, buku akuntansi, album, tirai, kerudung, jaringan, tenda",通帳【つうちょう】buku tabungan,"手帳【てちょう】buku catatan, buku harian saku, sertifikat, kartu identitas","台帳【だいちょう】buku akuntansi, buku besar, mendaftar",https://kanjikana.com/id/kanji/帳?jlpt=1,1459
欺,あざむ.く,ギ,"tipuan, curang, menipu","詐欺【さぎ】penipuan, menipu, cangkok, kecurangan, tipu, ...",欺瞞【ぎまん】tipuan,詐欺師【さぎし】penipu,https://kanjikana.com/id/kanji/欺?jlpt=1,1541
猛,,モウ,"ganas, pujian, terburu-buru, menjadi marah, kebuasan, kekuatan","猛烈【もうれつ】ganas, intens, parah, kekerasan, kuat, ...","猛暑【もうしょ】gelombang panas, panas yang sangat menyengat",猛攻【もうこう】serangan ganas,https://kanjikana.com/id/kanji/猛?jlpt=1,1301
没,"おぼ.れる, しず.む, ない","ボツ, モツ","tenggelam, wastafel, sembunyi, jatuh ke dalam, menghilang, mati","沈没【ちんぼつ】tenggelam, karam, turun, pencelupan, mabuk berat, ...","没収【ぼっしゅう】perampasan, kejang, penahanan","戦没【せんぼつ】kematian dalam pertempuran, terbunuh dalam tindakan",https://kanjikana.com/id/kanji/没?jlpt=1,1385
励,"はげ.む, はげ.ます",レイ,"mendorong, rajin, menginspirasi","奨励【しょうれい】dorongan, promosi, pemikat, penghasutan, stimulasi","励ます【はげます】mendorong, memberi semangat, menghibur, mengangkat (suara)","励む【はげむ】bekerja keras, berusaha keras, berusaha, mengabdikan diri kepada, bersemangat",https://kanjikana.com/id/kanji/励?jlpt=1,1254
網,あみ,モウ,"jaring, jaringan","網【あみ】jaring, web",通信網【つうしんもう】jaringan komunikasi,網膜【もうまく】retina,https://kanjikana.com/id/kanji/網?jlpt=1,1194
斗,,"ト, トウ","gugus bintang besar, jilid sepuluh, sendok tuang sake, titik dan tanda silang radikal (no. 68)","斗【と】ke, unit tradisional volume, sekitar 18 liter, blok bantalan persegi (di atas pilar), konstelasi ""dipper"" tiongkok (salah satu dari 28 mansion)",斗【とます】kanji radikal 68 di kanan,,https://kanjikana.com/id/kanji/斗?jlpt=1,1885
偵,,テイ,mata-mata,"探偵【たんてい】detektif, penyelidik, pekerjaan detektif, penyelidikan rahasia","内偵【ないてい】penyelidikan rahasia, penyelidikan pribadi, pengintaian, pramuka",偵察【ていさつ】pengintaian,https://kanjikana.com/id/kanji/偵?jlpt=1,1857
昭,,ショウ,"bersinar, terang","昭和【しょうわ】era shōwa (25.12.1926-7.1.1989), mengingatkan pada era Shōwa, nostalgia shōwa, kuno, aneh, ...",,,https://kanjikana.com/id/kanji/昭?jlpt=1,697
履,は.く,リ,"melakukan, lengkap, alas kaki, sepatu, sepatu bot, kenakan (di kaki)","履歴【りれき】riwayat pribadi, latar belakang, karier, catatan, rekaman, ...",草履【ぞうり】sandal jepit tradisional Jepang,"履く【はく】memakai, memasangkan (pedang ke pinggang), menambatkan",https://kanjikana.com/id/kanji/履?jlpt=1,1619
豚,ぶた,トン,babi,豚肉【ぶたにく】daging babi,"豚【ぶた】babi (Sus scrofa domesticus), daging babi, gendut, berlemak",豚【とん】babi,https://kanjikana.com/id/kanji/豚?jlpt=1,1864
肺,,ハイ,paru-paru,肺【はい】paru-paru,肺炎【はいえん】pneumonia,"肺結核【はいけっかく】tuberkulosis paru, konsumsi",https://kanjikana.com/id/kanji/肺?jlpt=1,1387
沿,"そ.う, -ぞ.い",エン,"berlari di samping, ikuti saja, berlari-lari, berbaring sepanjang",沿い【ぞい】sepanjang,"沿岸【えんがん】pantai, pesisir","沿線【えんせん】di sepanjang jalur kereta api, rute bus, jalan utama, dll.",https://kanjikana.com/id/kanji/沿?jlpt=1,1121
褒,ほ.める,ホウ,"pujian, memuji",褒美【ほうび】hadiah,"褒める【ほめる】memuji, berbicara baik tentang, memuji dengan tinggi",紫綬褒章【しじゅほうしょう】medali kehormatan dengan pita ungu (diberikan untuk pencapaian ilmiah atau artistik),https://kanjikana.com/id/kanji/褒?jlpt=1,2073
兼,"か.ねる, -か.ねる",ケン,"bersamaan, dan, sebelumnya, terlebih dahulu","兼業【けんぎょう】membaca sebagai bisnis sampingan, melakukan selain pekerjaan utama, menjalankan (bisnis) secara bersamaan, bisnis sampingan, pekerjaan sampingan","兼用【けんよう】berbagai guna, penggunaan gabungan, kombinasi, melayani dua tujuan","気兼ね【きがね】keterbatasan, cadangan, merasa ragu, takut merepotkan seseorang",https://kanjikana.com/id/kanji/兼?jlpt=1,1164
謎,なぞ,"メイ, ベイ","teka-teki, petunjuk, tips","謎【なぞ】teka-teki, misteri, misterius",,,https://kanjikana.com/id/kanji/謎?jlpt=1,2021
僧,,ソウ,"pendeta Buddha, biksu","小僧【こぞう】pemuda, anak laki-laki, anak, nakal, biksu Buddha muda, ...","僧【そう】biksu, imam, sangha (komunitas Buddha)","僧侶【そうりょ】pendeta, rahib, biksu",https://kanjikana.com/id/kanji/僧?jlpt=1,1724
潔,いさぎよ.い,ケツ,"tak ternoda, murni, bersih, benar, gagah","簡潔【かんけつ】ringkas, singkat, padat","不潔【ふけつ】kotor, tidak sehat, tidak pantas, cabul, tidak bermoral","清潔【せいけつ】bersih, higienis, saniter, murni, berbudi pekerti baik, ...",https://kanjikana.com/id/kanji/潔?jlpt=1,1595
桑,くわ,ソウ,murbei,桑原【くわばら】ladang murbei,桑田【そうでん】perkebunan murbei,桑【くわ】murbei,https://kanjikana.com/id/kanji/桑?jlpt=1,1650
雅,みや.び,ガ,"ramah, elegan, anggun, halus","雅楽【ががく】musik pengadilan Jepang kuno, gagaku (tidak ada terjemahan langsung, merupakan nama untuk musik dan tarian istana Jepang)",雅文【がぶん】gaya sastra yang elegan,"雅号【がごう】julukan, nama samaran, nama pena",https://kanjikana.com/id/kanji/雅?jlpt=1,1192
縛,しば.る,バク,"kaso, penangkapan, mengikat, dasi, membatasi","縛る【しばる】mengikat, mengencangkan, membatasi (kebebasan), mengikat dengan (aturan, peraturan, dll.), membelenggu",縛り首【しばりくび】(gantung diri),"束縛【そくばく】pembatasan, belenggu, juga, mengikat, penahanan dengan tali",https://kanjikana.com/id/kanji/縛?jlpt=1,1764
飽,"あ.きる, あ.かす, あ.く",ホウ,"kenyang, bosan dengan, bosan, memuaskan","飽和【ほうわ】jenuh, kepuasan","飽きる【あきる】bosan dengan, kehilangan minat pada, menjadi bosan dengan, muak dengan, menjadi kenyang, ...","飽食【ほうしょく】makan sampai kenyang, melahap, kepuasan, memiliki makanan yang cukup, memiliki semua yang dibutuhkan (untuk kehidupan sehari-hari), ...",https://kanjikana.com/id/kanji/飽?jlpt=1,1780
拳,こぶし,"ケン, ゲン",tinju,拳【こぶし】kepalan tangan,拳【けん】permainan tangan (misalnya batu-gunting-kertas),"拳法【けんぽう】seni bela diri Tiongkok, kung fu, wushu, quanfa, kenpō (seni bela diri), ...",https://kanjikana.com/id/kanji/拳?jlpt=1,1935
跳,"は.ねる, と.ぶ, -と.び",チョウ,"melompat, melompat ke atas, musim semi, kejut, berjingkrak, uang satu dolar, percikan, jepret","跳ねる【はねる】melompat, bergerak lincah, muncul, membatasi, berpisah, ...",走り幅跳び【はしりはばとび】lompat jauh,走り高跳び【はしりたかとび】lompat tinggi,https://kanjikana.com/id/kanji/跳?jlpt=1,1716
伯,,ハク,"kepala, menghitung, telinga, paman, brasil","伯父さん【おじさん】paman, orang tua, tuan, ikan kambing banyak garis (Parupeneus multifasciatus)","画伯【がはく】pelukis ulung, seniman","伯仲【はくちゅう】sepadan, setara dengan, sedang bersaing ketat, kakak tertua dan kakak kedua, kakak dan adik laki-laki",https://kanjikana.com/id/kanji/伯?jlpt=1,1741
晶,,ショウ,"berkilau, jelas, kristal",液晶【えきしょう】kristal cair,水晶体【すいしょうたい】lensa kristalin (mata),"水晶【すいしょう】kristal batu, kuarsa kemurnian tinggi",https://kanjikana.com/id/kanji/晶?jlpt=1,1613
妨,さまた.げる,ボウ,"mengganggu, mencegah, menghambat, menghalangi","妨害【ぼうがい】penghalang, hambatan, memblokir, gangguan, mengganggu (sinyal)","妨げる【さまたげる】mengganggu, mencegah, menghalangi, menghambat","妨げ【さまたげ】penghalang, hambatan",https://kanjikana.com/id/kanji/妨?jlpt=1,1482
辱,はずかし.める,ジョク,"memalukan, mempermalukan, malu","侮辱【ぶじょく】penghinaan, sedikit, penghinaan (misalnya terhadap pengadilan)","雪辱【せつじょく】pembenaran kehormatan, menebus kehilangan, dendam","恥辱【ちじょく】aib, malu, penghinaan",https://kanjikana.com/id/kanji/辱?jlpt=1,1769
刃,"は, やいば, き.る","ジン, ニン","bilah, pedang, tepi","刃【は】mata (pisau atau pedang), bilah, ujung (dari steker listrik)","刃【やいば】bilah, pedang, bilah palsu, pola bergelombang pada bilah tempa, ketajaman, ...","刃物【はもの】alat bermata tajam, alat pemotong, pisau",https://kanjikana.com/id/kanji/刃?jlpt=1,1763
膨,"ふく.らむ, ふく.れる",ボウ,"membengkak, gemuk, tebal","膨れる【ふくれる】membengkak, memperluas, dikembangkan, menjadi marah, membuat cemberut, ...","膨張【ぼうちょう】ekspansi, pembengkakan, meningkatkan, pertumbuhan","膨らます【ふくらます】membengkak, mengembangkan, membuncit",https://kanjikana.com/id/kanji/膨?jlpt=1,1293
嵐,あらし,ラン,badai,"嵐【あらし】badai, keributan, angin (misalnya, perubahan)","青嵐【あおあらし】angin berhembus melalui dedaunan segar, udara pegunungan",,https://kanjikana.com/id/kanji/嵐?jlpt=1,1910
沼,ぬま,ショウ,"rawa, danau, kolam","沼【ぬま】rawa, lahan basah, kolam, obsesi, kecanduan, ...","泥沼【どろぬま】rawa, kebimbangan, situasi sulit yang tidak bisa dihindari, kemelut","湖沼【こしょう】danau, rawa, lahan basah, perairan darat",https://kanjikana.com/id/kanji/沼?jlpt=1,1467
哀,"あわ.れ, あわ.れむ, かな.しい",アイ,"menyedihkan, dukacita, kesedihan, patos, kasihan, bersimpati","可哀想【かわいそう】miskin, menyedihkan","哀れ【あわれ】kasihan, kesedihan, dukacita, kesengsaraan, kasih sayang, ...","哀悼【あいとう】belasungkawa, penyesalan, penghormatan, kesedihan, simpati, ...",https://kanjikana.com/id/kanji/哀?jlpt=1,1715
浄,"きよ.める, きよ.い","ジョウ, セイ","bersih, membersihkan, mengusir setan, Dinasti Manchu","浄水【じょうすい】air bersih, air murni",自浄【じじょう】pembersihan diri,"浄化槽【じょうかそう】tangki pemurnian air, tangki septik",https://kanjikana.com/id/kanji/浄?jlpt=1,1383
滝,たき,"ロウ, ソウ","air terjun, jeram, kaskade","滝【たき】air terjun, jeram",滝川【たきがわ】jeram,滝口【たきぐち】puncak air terjun,https://kanjikana.com/id/kanji/滝?jlpt=1,1478
債,,サイ,"ikatan, pinjaman, utang","負債【ふさい】utang, kewajiban","国債【こくさい】utang nasional, sekuritas nasional, obligasi pemerintah, surat berharga pemerintah","債務【さいむ】utang, kewajiban, kewajiban kepada seseorang atau pihak (biasanya hukum atau kontraktual)",https://kanjikana.com/id/kanji/債?jlpt=1,728
笛,ふえ,テキ,"seruling, klarinet, pipa, peluit, seruling gaida, piccolo","笛【ふえ】seruling, pipa, perekam, flageolet, sakuhachi, ...","警笛【けいてき】tanduk, alarm, peluit, terompet kabut","笛吹き【ふえふき】pemain seruling, peniup seruling",https://kanjikana.com/id/kanji/笛?jlpt=1,1928
穏,おだ.やか,オン,"tenang, moderasi","穏やか【おだやか】tenang, lembut, damai, ringan, sedang, ...","穏健【おんけん】tenang, andal, seragam, (sedang) moderat","不穏【ふおん】mengganggu, mengancam, bergejolak, gelisah, tidak menentu",https://kanjikana.com/id/kanji/穏?jlpt=1,1535
虚,"むな.しい, うつ.ろ","キョ, コ","kosong, kekosongan, ketidaksiapan, retak, retakan, ketidakbenaran","虚偽【きょぎ】kebohongan, ketidakbenaran, berbohong, informasi yang salah, kesesatan (logika)","虚構【きょこう】fiksi, pembuatan, ramuan","虚像【きょぞう】citra maya, citra palsu, pura-pura",https://kanjikana.com/id/kanji/虚?jlpt=1,1454
后,きさき,"コウ, ゴ","permaisuri, ratu, setelah, di belakang, kembali, nanti","皇太后【こうたいごう】permaisuri janda, ibu suri","后【きさき】permaisuri, ratu","皇后【こうごう】(jepang) permaisuri, ratu",https://kanjikana.com/id/kanji/后?jlpt=1,1583
憩,"いこ.い, いこ.う",ケイ,"istirahat, santai","休憩【きゅうけい】istirahat, jeda","憩い【いこい】istirahat, relaksasi","憩う【いこう】beristirahat, bersantai",https://kanjikana.com/id/kanji/憩?jlpt=1,1731
煮,"に.る, -に, に.える, に.やす",シャ,"mendidih, memasak","煮る【にる】merebus, merebus dengan api kecil, membuat rebusan, mendidih","煮物【にもの】rebusan, makanan yang dimasak dengan merebus atau mengungkep","煮込み【にこみ】rebusan, campur aduk",https://kanjikana.com/id/kanji/煮?jlpt=1,1565
拓,ひら.く,タク,"membersihkan (lahan), buka, membongkar (tanah)","開拓【かいたく】reklamasi (misalnya dari tanah tandus), budidaya, pengembangan, perintis, pembukaan (misalnya dari pasar baru), ...","拓殖【たくしょく】kolonisasi, pengembangan, pemukiman, eksploitasi",干拓【かんたく】reklamasi lahan (dari laut),https://kanjikana.com/id/kanji/拓?jlpt=1,1526
摩,"ま.する, さす.る, す.る",マ,"gesekan, gosok, polandia, menggiling, mengikis","摩擦【まさつ】gesekan, menggosok, lecet, discord, perselisihan, ...",摩天楼【まてんろう】gedung pencakar langit,"摩耗【まもう】memakai, abrasi",https://kanjikana.com/id/kanji/摩?jlpt=1,1252
睡,"ねむ.る, ねむ.い",スイ,"mengantuk, tidur, mati",睡眠【すいみん】tidur,"一睡【いっすい】kedipan tidur, tidur siang, mengantuk","昏睡【こんすい】koma, tidur nyenyak, tertidur dengan cepat",https://kanjikana.com/id/kanji/睡?jlpt=1,1739
癒,"い.える, いや.す, い.やす",ユ,"penyembuhan, obat, memuaskan (haus), mengakibatkan","癒着【ゆちゃく】adhesi, penggabungan, kolusi, hubungan kolusif","治癒【ちゆ】penyembuhan, obat, pemulihan",,https://kanjikana.com/id/kanji/癒?jlpt=1,1667
朗,"ほが.らか, あき.らか",ロウ,"merdu, jelas, terang, tenang, ceria","朗読【ろうどく】membaca dengan suara keras, deklamasi","明朗【めいろう】ceria, terang, jelas, bersih, jujur, ...",朗詠【ろうえい】deklamasi (puisi Jepang atau Cina),https://kanjikana.com/id/kanji/朗?jlpt=1,1374
盾,たて,ジュン,"perisai, perisai heraldik, pembuka","盾【たて】perisai, perisai kecil, dalih","矛盾【むじゅん】kontradiksi, ketidakkonsistenan","後ろ盾【うしろだて】dukungan, pendukung, pelindung, sponsor, perisai yang melindungi punggung seseorang",https://kanjikana.com/id/kanji/盾?jlpt=1,1476
菌,,キン,"kuman, jamur, bakteri","細菌【さいきん】bakteri, kuman","殺菌【さっきん】sterilisasi, disinfeksi","抗菌【こうきん】antibakteri, antimikroba",https://kanjikana.com/id/kanji/菌?jlpt=1,1586
披,,ヒ,"mengungkapkan, buka","披露【ひろう】pengumuman, presentasi, demonstrasi, menampilkan, menunjukkan, ...","披瀝【ひれき】menyatakan pendapat, berbicara apa adanya, membuat diketahui, mengungkapkan",,https://kanjikana.com/id/kanji/披?jlpt=1,1438
浪,,ロウ,"berkelana, gelombang, ombak besar, ceroboh, tak terkendali","浪費【ろうひ】sampah, kemewahan","浪人【ろうにん】ronin, samurai tanpa tuan, lulusan sekolah menengah atas yang menunggu kesempatan lain untuk masuk universitas setelah gagal dalam ujian masuk tahunan, orang yang tidak bekerja, orang yang tidak memiliki pekerjaan, ...","放浪【ほうろう】berkelana, mengapung",https://kanjikana.com/id/kanji/浪?jlpt=1,1508
詐,いつわ.る,サ,"berbohong, kebohongan, menipu, berpura-pura","詐欺【さぎ】penipuan, menipu, cangkok, kecurangan, tipu, ...","詐称【さしょう】kesalahan representasi, pernyataan palsu",詐取【さしゅ】penipuan,https://kanjikana.com/id/kanji/詐?jlpt=1,1511
